,Date,Team Name,Opponent,Result,G,Goals,Assists,Points,Shots,SOG,Man-Up G,GB,TO,CT,FO Won,FOs Taken,Pen,Goals Allowed,Saves,W,L,Clear Pct,Opp_Goals,Opp_Assists,Opp_Points,Opp_Shots,Opp_SOG,Opp_Man-Up G,Opp_GB,Opp_TO,Opp_CT,Opp_FO Won,Opp_FOs Taken,Opp_Pen,Opp_Saves,Opp_Clear Pct,Year,Home,Away,Location,OT,Distance Traveled
351,03272019,harvard,ualbany,13-12,1,13,7,20,50,29,0,36,10,12,12,29,3,12,13,1,0,0.941,12,8,20,41,25,0,36,18,6,17,29,3,16,0.905,2019,1.0,0.0,Harvard,0.0,0.0
352,04062019,harvard,cornell,11-19,1,11,7,18,42,26,1,45,17,10,21,33,3,19,13,0,1,0.789,19,15,34,48,32,1,30,16,16,12,33,5,15,0.846,2019,1.0,0.0,Harvard,0.0,0.0
353,04132019,harvard,penn,13-26,1,13,9,22,46,23,1,18,11,4,14,43,7,26,11,0,1,0.778,26,10,36,58,37,2,26,14,5,29,43,6,10,0.824,2019,1.0,0.0,Harvard,0.0,0.0
354,04202019,harvard, princeton,15-19,1,15,10,25,51,28,3,56,22,11,19,37,4,19,12,0,1,0.941,19,12,31,44,31,1,38,19,14,18,37,4,13,0.696,2019,0.0,1.0,Princeton,0.0,231.00618585970165
355,04272019,harvard,yale,11-22,1,11,6,17,39,25,1,28,11,8,2,37,7,22,16,0,1,0.684,22,13,35,76,38,3,53,16,5,35,37,4,14,0.706,2019,1.0,0.0,Harvard,0.0,0.0
356,02022019,high point,st bonaventure,13-0,1,13,5,18,62,36,0,58,16,24,11,16,5,0,6,1,0,0.905,0,0,0,17,6,0,27,33,7,5,16,5,23,0.643,2019,1.0,0.0,High Point,0.0,0.0
357,02062019,high point, duke,13-9,1,13,7,20,39,23,1,27,20,3,14,27,6,9,19,1,0,0.68,9,5,14,41,28,1,29,18,8,13,27,3,10,0.750,2019,0.0,1.0,Duke,0.0,58.8362076724389
358,02162019,high point, drexel,15-14 ,1,15,7,22,43,19,1,30,21,13,11,32,7,14,13,1,0,0.828,14,9,23,50,27,4,48,20,12,21,32,3,4,0.857,2019,0.0,1.0,Drexel,1.0,379.78887702984633
359,02182019,high point, virginia,14-13,1,14,2,16,40,26,1,34,25,8,11,30,4,13,17,1,0,0.792,13,7,20,45,30,0,46,19,15,19,30,6,12,0.778,2019,0.0,1.0,Virginia,0.0,164.70269129987395
360,02232019,high point,st johns ,9-10,1,9,3,12,36,21,1,49,28,8,18,23,4,10,11,0,1,0.905,10,6,16,37,21,0,44,19,16,5,23,3,12,0.826,2019,1.0,0.0,High Point,0.0,0.0
361,03022019,high point,robert morris,16-15 ,1,16,9,25,45,32,1,33,21,10,15,35,1,15,15,1,0,0.938,15,9,24,53,30,0,38,19,8,20,35,3,16,0.962,2019,1.0,0.0,High Point,1.0,0.0
362,03092019,high point,umbc,22-13,1,22,15,37,45,32,0,53,21,8,31,39,4,13,13,1,0,0.913,13,3,16,33,26,1,22,17,5,8,39,1,10,0.840,2019,1.0,0.0,High Point,0.0,0.0
363,03152019,high point, vmi,18-9,1,18,7,25,47,31,1,47,26,9,27,30,5,9,12,1,0,0.917,9,3,12,36,21,2,28,19,13,3,30,7,13,1.000,2019,0.0,1.0,VMI,0.0,
364,03232019,high point, jacksonville,10-12,1,10,7,17,36,17,1,34,27,12,15,25,3,12,10,0,1,0.846,12,3,15,43,22,1,29,19,19,10,25,5,7,0.793,2019,0.0,1.0,Jacksonville,0.0,398.30504241129063
365,03302019,high point,furman,17-10,1,17,10,27,47,26,2,36,18,7,17,30,2,10,14,1,0,0.905,10,7,17,37,24,1,31,15,7,13,30,3,9,0.808,2019,1.0,0.0,High Point,0.0,0.0
366,04062019,high point,air force,13-9,1,13,11,24,24,18,1,29,19,10,11,25,7,9,12,1,0,0.9,9,5,14,45,21,2,28,16,14,14,25,4,5,0.889,2019,1.0,0.0,High Point,0.0,0.0
367,04132019,high point, mercer,17-16,1,17,7,24,48,25,4,30,18,12,13,36,3,16,15,1,0,0.95,16,8,24,50,31,1,26,17,9,23,36,5,8,0.833,2019,0.0,1.0,Mercer,0.0,300.76297537458163
368,04202019,high point, bellarmine,16-15,1,16,9,25,56,29,0,30,13,7,19,35,2,15,14,1,0,0.944,15,5,20,44,29,0,24,15,8,16,35,2,13,0.800,2019,0.0,1.0,Bellarmine,0.0,351.4323316171088
369,04272019,high point,richmond,15-14,1,15,10,25,44,24,1,42,22,9,25,31,3,14,13,1,0,0.95,14,5,19,41,27,1,25,15,8,6,31,5,9,0.913,2019,1.0,0.0,High Point,0.0,0.0
370,05022019,high point,jacksonville,17-3,1,17,7,24,34,23,0,31,22,9,12,23,5,3,15,1,0,1.0,3,2,5,28,18,1,25,20,11,11,23,3,6,0.722,2019,1.0,0.0,High Point,0.0,0.0
371,05042019,high point,richmond,7-15,1,7,6,13,37,21,1,40,21,13,18,26,6,15,10,0,1,0.737,15,8,23,48,25,0,37,16,16,8,26,3,14,0.929,2019,1.0,0.0,High Point,0.0,0.0
372,02092019,hobart,canisius,21-12,1,21,13,34,59,36,2,37,15,8,23,37,5,12,10,1,0,1.0,12,6,18,41,22,2,22,20,3,14,37,4,15,0.895,2019,1.0,0.0,Hobart,0.0,0.0
373,02162019,hobart, siena,22-12,1,22,16,38,51,33,2,51,18,4,33,38,3,12,12,1,0,0.833,12,8,20,34,24,2,20,11,11,5,38,3,11,0.895,2019,0.0,1.0,Siena,0.0,4653.654421823507
374,02222019,hobart,cornell,16-19,1,16,7,23,46,27,0,37,22,11,22,39,3,19,9,0,1,0.625,19,11,30,51,28,1,41,23,12,17,39,3,11,0.826,2019,1.0,0.0,Hobart,0.0,0.0
375,03022019,hobart, binghamton,16-7,1,16,11,27,66,39,3,37,18,8,20,27,2,7,15,1,0,0.926,7,3,10,39,22,1,32,16,11,7,27,7,23,0.774,2019,0.0,1.0,Binghamton,0.0,452.8530936084361
376,03092019,hobart,vermont,17-11,1,17,13,30,58,35,1,41,11,3,20,31,2,11,10,1,0,0.85,11,2,13,38,21,0,27,10,3,11,31,4,18,0.947,2019,0.0,1.0,New Canaan Conn,0.0,671.7410926203828
377,03162019,hobart,wagner,13-7,1,13,7,20,50,29,1,31,16,9,14,23,6,7,7,1,0,0.85,7,2,9,32,14,1,16,18,6,9,23,2,16,0.857,2019,1.0,0.0,Hobart,0.0,0.0
378,03192019,hobart, colgate,12-6,1,12,7,19,41,22,2,30,11,10,10,21,4,6,11,1,0,0.944,6,5,11,31,17,1,24,19,4,11,21,4,10,0.750,2019,0.0,1.0,Colgate,0.0,489.11140344193336
379,03232019,hobart, sacred heart,10-9,1,10,5,15,56,27,3,31,23,5,13,22,3,9,20,1,0,0.741,9,5,14,54,29,1,33,16,12,9,22,5,17,0.760,2019,0.0,1.0,Sacred Heart,0.0,582.1095418168222
380,03272019,hobart,st bonaventure,18-8,1,18,13,31,70,38,1,46,13,7,23,30,1,8,6,1,0,0.833,8,4,12,25,14,0,21,20,7,7,30,1,20,0.652,2019,1.0,0.0,Hobart,0.0,0.0
381,04022019,hobart,syracuse,5-17,1,5,4,9,41,24,1,33,15,6,13,26,3,17,12,0,1,0.737,17,10,27,47,29,1,32,16,8,13,26,2,19,0.880,2019,1.0,0.0,Hobart,0.0,0.0
382,04062019,hobart, saint josephs,11-12 ,1,11,8,19,51,31,2,38,13,7,9,26,5,12,8,0,1,1.0,12,9,21,38,20,1,36,20,8,17,26,5,20,0.700,2019,0.0,1.0,Saint Josephs,1.0,165.9934090394337
383,04132019,hobart,bryant,12-11,1,12,9,21,49,27,1,25,13,4,14,24,1,11,7,1,0,1.0,11,6,17,38,18,0,24,14,7,10,24,1,15,0.833,2019,1.0,0.0,Hobart,0.0,0.0
384,04202019,hobart,mount st marys,11-8,1,11,9,20,51,23,0,29,14,2,13,23,3,8,12,1,0,0.84,8,4,12,41,20,1,37,10,9,10,23,5,12,0.889,2019,1.0,0.0,Hobart,0.0,0.0
385,04272019,hobart, robert morris,15-16 ,1,15,12,27,39,24,3,30,14,3,18,33,6,16,18,0,1,0.941,16,9,25,49,34,1,35,6,8,15,33,2,9,0.867,2019,0.0,1.0,Robert Morris,1.0,214.20753715955414
386,05022019,hobart,sacred heart,14-13,1,14,9,23,46,30,2,44,15,6,22,31,6,13,9,1,0,0.947,13,4,17,47,22,1,25,16,8,9,31,6,16,0.762,2019,1.0,0.0,Hobart,0.0,0.0
387,05042019,hobart,robert morris,10-11,1,10,5,15,43,22,1,27,16,7,12,24,4,11,15,0,1,0.682,11,6,17,42,26,0,33,19,5,12,24,3,12,0.920,2019,1.0,0.0,Hobart,0.0,0.0
388,02092019,hofstra, lehigh,4-3,1,4,1,5,36,20,0,25,19,9,4,10,6,3,14,1,0,0.769,3,1,4,38,17,0,36,16,13,6,10,4,16,0.952,2019,0.0,1.0,Lehigh,0.0,93.74456720746242
389,02162019,hofstra,utah,14-10,1,14,8,22,46,29,3,42,19,10,18,26,3,10,11,1,0,0.926,10,5,15,33,21,0,29,17,6,8,26,6,15,0.846,2019,1.0,0.0,Hofstra,0.0,0.0
390,02232019,hofstra, villanova,9-10 ,1,9,4,13,33,20,2,23,11,6,9,21,10,10,10,0,1,0.778,10,7,17,47,20,2,28,15,4,12,21,4,11,0.909,2019,0.0,1.0,Villanova,1.0,103.20581321931977
391,02262019,hofstra,stony brook,10-11,1,10,4,14,29,19,1,34,17,6,12,25,2,11,8,0,1,0.857,11,7,18,33,19,1,42,21,9,13,25,2,9,0.810,2019,1.0,0.0,Hofstra,0.0,0.0
392,03022019,hofstra,georgetown,6-14,1,6,2,8,32,17,0,16,14,3,12,22,3,14,7,0,1,0.917,14,10,24,34,21,1,20,13,6,10,22,3,11,1.000,2019,1.0,0.0,Hofstra,0.0,0.0
393,03092019,hofstra,ohio st,8-14,1,8,1,9,40,21,1,28,12,4,14,26,5,14,9,0,1,0.85,14,10,24,31,23,2,30,17,3,12,26,6,13,0.880,2019,1.0,0.0,Hofstra,0.0,0.0
394,03122019,hofstra,st johns ,9-7,1,9,3,12,34,21,2,37,22,6,14,19,4,7,15,1,0,0.889,7,4,11,34,22,3,28,15,7,5,19,2,12,0.762,2019,1.0,0.0,Hofstra,0.0,0.0
395,03162019,hofstra,providence,10-11,1,10,5,15,42,26,1,34,17,4,11,24,6,11,12,0,1,0.87,11,5,16,37,23,0,25,14,6,13,24,3,16,0.826,2019,1.0,0.0,Hofstra,0.0,0.0
396,03232019,hofstra, rutgers,7-10,1,7,4,11,43,25,0,33,16,5,16,21,6,10,8,0,1,1.0,10,9,19,30,18,3,30,13,10,5,21,2,18,0.923,2019,0.0,1.0,Rutgers,0.0,47.05238684150889
397,03302019,hofstra, towson,9-10,1,9,2,11,33,15,0,22,17,8,9,21,1,10,10,0,1,0.7,10,4,14,35,20,1,26,17,7,12,21,2,6,0.840,2019,0.0,1.0,Towson,0.0,184.46834982934809
398,04062019,hofstra,massachusetts,10-9 ,1,10,5,15,39,18,3,28,13,5,7,23,8,9,17,1,0,0.955,9,6,15,40,26,2,42,22,4,16,23,5,8,0.857,2019,1.0,0.0,Hofstra,1.0,0.0
399,04132019,hofstra, delaware,7-13,1,7,1,8,39,25,1,35,20,7,20,23,7,13,10,0,1,0.947,13,10,23,32,23,3,31,18,8,3,23,5,18,0.923,2019,0.0,1.0,Delaware,0.0,147.576812648145
400,04202019,hofstra,drexel,12-13,1,12,8,20,39,27,2,31,11,6,11,26,11,13,13,0,1,1.0,13,8,21,36,26,7,32,14,3,15,26,10,15,0.857,2019,1.0,0.0,Hofstra,0.0,0.0
401,04262019,hofstra, fairfield,11-9,1,11,8,19,42,24,0,29,15,6,16,23,5,9,11,1,0,0.92,9,7,16,28,20,1,27,17,5,7,23,6,13,0.720,2019,0.0,1.0,Fairfield,0.0,35.424780076115354
402,02092019,holy cross,providence,5-12,1,5,1,6,37,15,0,34,22,10,13,21,3,12,13,0,1,0.889,12,8,20,40,25,0,26,20,9,8,21,2,10,0.640,2019,1.0,0.0,Holy Cross,0.0,0.0
403,02162019,holy cross, vermont,7-9,1,7,4,11,41,20,0,27,24,12,15,20,5,9,11,0,1,0.792,9,7,16,33,20,1,31,23,12,5,20,3,13,0.714,2019,0.0,1.0,Vermont,0.0,169.49828337397193
404,02192019,holy cross, umass lowell,12-7,1,12,8,20,42,19,3,43,21,20,6,22,4,7,7,1,0,0.913,7,5,12,26,14,1,33,31,12,16,22,6,7,0.818,2019,0.0,1.0,UMass Lowell,0.0,38.05253833515082
405,02262019,holy cross, harvard,11-10 ,1,11,6,17,58,30,0,42,23,7,22,26,4,10,14,1,0,0.909,10,8,18,35,24,1,26,25,14,4,26,1,19,0.857,2019,0.0,1.0,Harvard,1.0,36.20096013821575
406,03022019,holy cross, loyola maryland,15-19,1,15,7,22,40,26,0,34,14,7,18,37,4,19,11,0,1,0.842,19,15,34,44,30,2,40,17,4,19,37,1,11,0.882,2019,0.0,1.0,Loyola Maryland,0.0,
407,03092019,holy cross, bucknell,7-10,1,7,6,13,29,14,0,29,22,12,10,21,2,10,13,0,1,0.607,10,8,18,35,23,1,41,19,19,11,21,3,7,0.875,2019,0.0,1.0,Bucknell,0.0,277.71435893437695
408,03162019,holy cross,army west point,6-7,1,6,2,8,43,25,0,33,17,10,14,17,1,7,14,0,1,0.609,7,2,9,29,21,0,28,17,10,3,17,2,19,0.840,2019,1.0,0.0,Holy Cross,0.0,0.0
409,03192019,holy cross, brown,11-10 ,1,11,9,20,56,25,1,36,18,9,17,26,4,10,5,1,0,0.75,10,7,17,35,15,3,26,25,4,9,26,3,14,0.833,2019,0.0,1.0,Brown,1.0,35.3893126498508
410,03302019,holy cross,navy,12-9,1,12,8,20,46,27,4,31,16,13,12,25,2,9,9,1,0,0.833,9,5,14,27,18,0,27,22,5,13,25,6,15,0.700,2019,1.0,0.0,Holy Cross,0.0,0.0
411,04062019,holy cross, lafayette,16-4,1,16,11,27,45,26,1,38,10,8,22,24,4,4,3,1,0,0.913,4,3,7,24,7,0,23,15,6,2,24,2,10,0.824,2019,0.0,1.0,Lafayette,0.0,1102.7921962683745
412,04132019,holy cross,colgate,11-5,1,11,5,16,44,21,2,36,24,12,17,20,3,5,9,1,0,0.783,5,4,9,24,14,1,26,17,8,3,20,4,10,0.864,2019,1.0,0.0,Holy Cross,0.0,0.0
413,04202019,holy cross, boston u,11-15,1,11,7,18,47,31,1,43,21,14,18,29,5,15,10,0,1,0.714,15,11,26,39,25,2,34,19,13,11,29,5,20,0.714,2019,0.0,1.0,Boston U,0.0,
414,04262019,holy cross,lehigh,12-7,1,12,6,18,37,23,1,32,17,11,9,23,2,7,7,1,0,0.875,7,5,12,29,14,0,37,28,5,14,23,2,11,0.680,2019,1.0,0.0,Holy Cross,0.0,0.0
415,04302019,holy cross, army west point,5-14,1,5,2,7,39,19,1,36,17,10,20,23,5,14,5,0,1,0.867,14,11,25,26,19,0,20,14,7,3,23,6,14,0.909,2019,0.0,1.0,Army West Point,0.0,
416,02022019,jacksonville,detroit mercy,8-9,1,8,6,14,48,23,3,29,19,12,6,21,7,9,18,0,1,0.917,9,5,14,39,27,3,34,22,8,15,21,6,15,0.727,2019,0.0,1.0,Washington Twp MI,0.0,835.9107004526298
417,02092019,jacksonville,duke,8-15,1,8,5,13,28,17,2,19,19,15,7,25,4,15,10,0,1,0.783,15,9,24,36,25,1,41,21,10,18,25,4,9,0.750,2019,1.0,0.0,Jacksonville,0.0,0.0
418,02152019,jacksonville,marquette,12-14,1,12,6,18,36,21,1,27,17,10,16,29,4,14,6,0,1,0.81,14,8,22,42,20,3,42,15,12,13,29,4,9,0.842,2019,1.0,0.0,Jacksonville,0.0,0.0
419,02232019,jacksonville,michigan,10-11,1,10,6,16,42,25,0,29,17,11,8,23,4,11,10,0,1,0.875,11,11,22,33,21,1,39,19,14,15,23,4,15,0.828,2019,1.0,0.0,Jacksonville,0.0,0.0
420,03022019,jacksonville,drexel,19-12,1,19,8,27,38,24,2,28,13,15,19,33,9,12,10,1,0,0.85,12,6,18,37,22,3,29,18,10,14,33,6,5,0.722,2019,1.0,0.0,Jacksonville,0.0,0.0
421,03082019,jacksonville,towson,13-15,1,13,6,19,30,19,3,36,18,10,9,32,4,15,6,0,1,0.833,15,6,21,36,21,1,43,20,12,23,32,6,6,0.833,2019,0.0,1.0,Matthews NC,0.0,2097.877450613349
422,03102019,jacksonville,penn st,11-24,1,11,6,17,34,18,1,32,14,12,10,39,4,24,10,0,1,0.739,24,15,39,47,34,4,52,21,7,29,39,5,7,0.778,2019,0.0,1.0,Matthews NC,0.0,2097.877450613349
423,03162019,jacksonville, bellarmine,11-8,1,11,6,17,34,22,2,26,17,12,7,22,6,8,11,1,0,1.0,8,5,13,40,19,2,30,23,11,15,22,9,11,0.737,2019,0.0,1.0,Bellarmine,0.0,590.4745219249701
424,03232019,jacksonville,high point,12-10,1,12,3,15,43,22,1,29,19,19,10,25,5,10,7,1,0,0.793,10,7,17,36,17,1,34,27,12,15,25,3,10,0.846,2019,1.0,0.0,Jacksonville,0.0,0.0
425,03302019,jacksonville, air force,7-14,1,7,4,11,31,15,1,23,21,8,3,24,4,14,14,0,1,0.789,14,5,19,45,28,2,43,15,10,21,24,3,8,0.727,2019,0.0,1.0,Air Force,0.0,1448.2264648562684
426,04062019,jacksonville,richmond,8-14,1,8,6,14,34,18,0,24,17,7,16,25,2,14,15,0,1,0.864,14,10,24,40,29,1,18,10,8,9,25,2,10,0.905,2019,1.0,0.0,Jacksonville,0.0,0.0
427,04132019,jacksonville, vmi,19-9,1,19,12,31,44,32,1,43,15,7,21,30,1,9,5,1,0,0.875,9,7,16,30,14,0,30,21,7,9,30,1,13,0.917,2019,0.0,1.0,VMI,0.0,
428,04202019,jacksonville,furman,11-10,1,11,6,17,45,30,1,39,18,10,19,26,3,10,6,1,0,0.88,10,4,14,28,16,1,25,21,10,7,26,5,19,0.680,2019,1.0,0.0,Jacksonville,0.0,0.0
429,04272019,jacksonville, mercer,20-12,1,20,11,31,37,29,2,24,13,10,10,36,5,12,7,1,0,0.889,12,2,14,36,19,1,41,26,7,26,36,3,9,0.857,2019,0.0,1.0,Mercer,0.0,208.9379791201808
430,05022019,jacksonville, high point,3-17,1,3,2,5,28,18,1,25,20,11,11,23,3,17,6,0,1,0.722,17,7,24,34,23,0,31,22,9,12,23,5,15,1.000,2019,0.0,1.0,High Point,0.0,398.30504241129063
431,02092019,johns hopkins, towson,8-17,1,8,6,14,34,18,1,18,19,6,7,28,4,17,15,0,1,0.8,17,7,24,50,32,0,43,16,11,21,28,3,10,0.800,2019,0.0,1.0,Towson,0.0,3.9205710044831346
432,02162019,johns hopkins,loyola maryland,12-18,1,12,9,21,41,24,1,28,16,7,18,33,6,18,11,0,1,0.533,18,8,26,42,29,1,31,13,7,15,33,4,12,0.864,2019,1.0,0.0,Johns Hopkins,0.0,0.0
433,02232019,johns hopkins, north carolina,11-10,1,11,9,20,36,17,2,30,16,6,12,24,3,10,7,1,0,0.812,10,4,14,35,17,0,34,18,3,12,24,6,6,0.842,2019,0.0,1.0,North Carolina,0.0,262.7925185948307
434,03022019,johns hopkins, princeton,14-12,1,14,7,21,44,28,1,42,19,10,19,28,4,12,13,1,0,0.783,12,8,20,42,25,2,38,18,15,9,28,3,14,0.810,2019,0.0,1.0,Princeton,0.0,125.48510311658735
435,03092019,johns hopkins, syracuse,10-14,1,10,5,15,45,23,2,33,13,8,11,28,3,14,18,0,1,0.941,14,8,22,48,32,2,36,15,5,17,28,2,13,0.818,2019,0.0,1.0,Syracuse,0.0,255.7739676797854
436,03122019,johns hopkins,mount st marys,11-4,1,11,4,15,43,27,2,26,16,5,12,17,6,4,12,1,0,0.962,4,2,6,35,16,0,22,15,7,5,17,6,16,0.810,2019,1.0,0.0,Johns Hopkins,0.0,0.0
437,03162019,johns hopkins,delaware,12-10,1,12,8,20,46,27,1,32,14,9,20,26,3,10,11,1,0,1.0,10,6,16,33,21,1,27,11,7,6,26,3,15,0.833,2019,1.0,0.0,Johns Hopkins,0.0,0.0
438,03232019,johns hopkins,virginia,11-16,1,11,5,16,40,21,0,29,16,3,17,30,2,16,12,0,1,0.688,16,7,23,45,28,2,28,13,5,13,30,2,10,0.824,2019,1.0,0.0,Johns Hopkins,0.0,0.0
439,03302019,johns hopkins, michigan,14-8,1,14,11,25,48,29,4,36,11,10,19,25,5,8,8,1,0,0.824,8,3,11,31,16,0,16,14,6,6,25,8,15,0.938,2019,0.0,1.0,Michigan,0.0,423.9733061530391
440,04062019,johns hopkins,rutgers,15-13,1,15,10,25,41,29,1,33,13,3,21,30,4,13,10,1,0,0.818,13,10,23,37,23,1,20,12,4,9,30,5,14,0.857,2019,1.0,0.0,Johns Hopkins,0.0,0.0
441,04142019,johns hopkins,ohio st,13-14,1,13,8,21,39,25,2,18,11,6,14,28,5,14,12,0,1,0.864,14,10,24,49,26,0,26,10,5,14,28,4,12,1.000,2019,1.0,0.0,Johns Hopkins,0.0,0.0
442,04212019,johns hopkins, penn st,9-20,1,9,3,12,44,19,1,22,14,3,15,33,7,20,13,0,1,0.812,20,8,28,51,33,1,35,10,8,18,33,1,10,0.905,2019,0.0,1.0,Penn St,0.0,
443,04272019,johns hopkins, maryland,16-11,1,16,8,24,43,29,1,25,10,4,17,31,0,11,2,1,0,1.0,11,4,15,21,13,0,19,14,3,14,31,3,13,0.938,2019,0.0,1.0,Maryland,0.0,29.128884425076283
444,05022019,johns hopkins,maryland,12-7,1,12,6,18,44,27,1,32,8,8,9,23,3,7,8,1,0,0.947,7,5,12,28,15,1,25,18,1,14,23,2,15,0.818,2019,0.0,1.0,Piscataway NJ,0.0,29.17921848960989
445,05042019,johns hopkins,penn st,17-18 ,1,17,13,30,47,30,6,31,12,4,20,37,5,18,6,0,1,1.0,18,12,30,39,24,3,34,12,7,17,37,7,13,1.000,2019,0.0,1.0,Piscataway NJ,1.0,120.6855103923954
446,05122019,johns hopkins, notre dame,9-16,1,9,4,13,35,18,0,25,15,9,12,29,3,16,12,0,1,0.8,16,8,24,38,28,3,34,14,4,17,29,2,9,0.895,2019,0.0,1.0,Notre Dame,0.0,8962.362760001592
447,02022019,lafayette, rutgers,8-14,1,8,6,14,30,16,0,22,13,4,3,26,0,14,14,0,1,0.833,14,6,20,44,28,0,44,15,9,23,26,1,8,0.765,2019,0.0,1.0,Rutgers,0.0,929.5248739421478
448,02092019,lafayette,njit,14-10,1,14,6,20,40,24,1,26,13,12,6,26,4,10,3,1,0,0.957,10,4,14,26,13,1,32,27,8,20,26,6,10,0.600,2019,1.0,0.0,Lafayette,0.0,0.0
449,02152019,lafayette, wagner,13-10,1,13,5,18,40,25,1,33,12,11,13,25,6,10,8,1,0,0.85,10,8,18,31,18,2,25,17,5,12,25,4,12,0.826,2019,0.0,1.0,Wagner,0.0,504.05248327740446
450,02192019,lafayette, manhattan,13-5,1,13,3,16,41,25,1,35,12,5,13,20,3,5,5,1,0,0.923,5,4,9,22,10,0,21,17,3,7,20,5,12,0.737,2019,0.0,1.0,Manhattan,0.0,961.4341643089707
451,02232019,lafayette,binghamton,13-12,1,13,10,23,35,24,0,35,19,10,15,28,3,12,12,1,0,0.625,12,7,19,37,24,0,29,21,10,13,28,5,11,0.722,2019,1.0,0.0,Lafayette,0.0,0.0
452,03022019,lafayette, army west point,5-12,1,5,3,8,30,13,1,33,19,8,2,21,2,12,13,0,1,0.818,12,10,22,47,25,1,48,21,11,19,21,6,8,0.818,2019,0.0,1.0,Army West Point,0.0,
453,03092019,lafayette,navy,7-12,1,7,3,10,40,23,1,28,13,7,7,22,2,12,13,0,1,0.667,12,9,21,45,25,1,35,16,5,15,22,3,16,0.842,2019,1.0,0.0,Lafayette,0.0,0.0
454,03122019,lafayette,cleveland st,9-10,1,9,4,13,28,17,1,27,17,12,4,23,3,10,7,0,1,0.704,10,9,19,39,17,1,38,22,12,19,23,2,8,0.864,2019,1.0,0.0,Lafayette,0.0,0.0
455,03172019,lafayette, lehigh,7-15,1,7,3,10,29,17,2,30,16,8,7,25,5,15,12,0,1,0.857,15,11,26,41,27,3,52,16,13,18,25,8,10,0.913,2019,0.0,1.0,Lehigh,0.0,887.5465178654398
456,03232019,lafayette, boston u,9-17,1,9,4,13,28,17,1,22,14,7,5,29,3,17,7,0,1,0.818,17,12,29,41,24,2,41,18,8,24,29,4,8,0.848,2019,0.0,1.0,Boston U,0.0,
457,03302019,lafayette, umbc,8-19,1,8,3,11,23,13,1,20,13,5,5,30,2,19,15,0,1,0.905,19,11,30,47,34,1,36,13,4,25,30,1,5,0.900,2019,0.0,1.0,UMBC,0.0,785.9693432782889
458,04062019,lafayette,holy cross,4-16,1,4,3,7,24,7,0,23,15,6,2,24,2,16,10,0,1,0.824,16,11,27,45,26,1,38,10,8,22,24,4,3,0.913,2019,1.0,0.0,Lafayette,0.0,0.0
459,04132019,lafayette,bucknell,4-17,1,4,4,8,31,15,1,21,23,5,11,24,4,17,17,0,1,0.696,17,15,32,44,34,1,43,13,14,13,24,7,11,0.880,2019,1.0,0.0,Lafayette,0.0,0.0
460,04202019,lafayette, colgate,7-16,1,7,3,10,37,20,1,20,18,3,9,26,4,16,14,0,1,0.85,16,9,25,36,30,1,37,16,7,17,26,8,13,0.913,2019,0.0,1.0,Colgate,0.0,953.741534927585
461,04262019,lafayette,loyola maryland,4-15,1,4,3,7,27,17,0,25,17,5,7,23,2,15,12,0,1,0.826,15,11,26,53,27,2,40,14,7,16,23,3,13,1.000,2019,1.0,0.0,Lafayette,0.0,0.0
462,02022019,lehigh,njit,15-8,1,15,7,22,48,34,1,56,13,19,16,26,6,8,5,1,0,1.0,8,6,14,21,13,1,36,30,9,10,26,3,19,0.808,2019,1.0,0.0,Lehigh,0.0,0.0
463,02092019,lehigh,hofstra,3-4,1,3,1,4,38,17,0,36,16,13,6,10,4,4,16,0,1,0.952,4,1,5,36,20,0,25,19,9,4,10,6,14,0.769,2019,1.0,0.0,Lehigh,0.0,0.0
464,02152019,lehigh, virginia,8-11,1,8,6,14,33,19,3,45,22,7,15,23,1,11,8,0,1,0.611,11,8,19,34,19,0,43,13,12,8,23,6,11,0.895,2019,0.0,1.0,Virginia,0.0,243.69798680756656
465,02242019,lehigh, cornell,9-14,1,9,4,13,36,23,1,31,19,8,18,27,4,14,9,0,1,0.95,14,7,21,33,23,1,25,18,12,9,27,7,14,0.957,2019,0.0,1.0,Cornell,0.0,139.6265202966941
466,03022019,lehigh, colgate,10-8,1,10,6,16,37,26,0,31,15,3,17,20,3,8,11,1,0,0.889,8,5,13,32,19,1,10,14,6,3,20,1,16,0.789,2019,0.0,1.0,Colgate,0.0,152.65303245160456
467,03092019,lehigh,army west point,11-8,1,11,4,15,38,26,0,45,18,12,18,23,2,8,10,1,0,0.833,8,4,12,35,18,1,29,21,6,5,23,2,15,0.783,2019,1.0,0.0,Lehigh,0.0,0.0
468,03122019,lehigh, rutgers,13-10,1,13,4,17,34,24,0,36,21,6,16,27,4,10,17,1,0,0.909,10,5,15,45,27,0,39,11,13,11,27,3,11,0.864,2019,0.0,1.0,Rutgers,0.0,49.737943985741445
469,03172019,lehigh,lafayette,15-7,1,15,11,26,41,27,3,52,16,13,18,25,8,7,10,1,0,0.913,7,3,10,29,17,2,30,16,8,7,25,5,12,0.857,2019,1.0,0.0,Lehigh,0.0,0.0
470,03232019,lehigh, navy,15-8,1,15,9,24,42,25,2,36,17,3,17,26,3,8,17,1,0,0.647,8,4,12,44,25,1,22,11,5,9,26,3,10,0.917,2019,0.0,1.0,Navy,0.0,50.61402612010447
